id,Author,Text,User Location,Country_Code,Tweet Country,created_at,Unnamed: 7
1.37432167814733E+018,Regulator27," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","Nashville, TN",PAK,None,2021-03-23 11:26:36,
1.37432167796273E+018,liehuo911," : Join us for the  second Twitter journal club! #2naccsjc 

THIS FRIDAY!!!

Link to the paper here:

…",,None,None,2021-03-23 11:26:36,
1.37432167974955E+018,PainBible,This Covid-19 isn't joking bana,,None,None,2021-03-23 11:26:36,
1.37432168010601E+018,uijkjkjkkjk," : Recaps of Monday’s action, Oilers-Canadiens game postponed over COVID-19 concerns, stars of the week and more in today’…",,None,None,2021-03-23 11:26:36,
1.37432168021925E+018,littlefurykitty,"  You can't fucking call it excess deaths.


Above link is for all deaths… ",,None,None,2021-03-23 11:26:36,
1.37432168033256E+018,ZeshanYounus, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,"Karachi, Pakistan",GBR,None,2021-03-23 11:26:36,
1.37432168042903E+018,artemisvyn, : Shut. Up.,19! she/her 💛 (INFP-T) ,None,None,2021-03-23 11:26:36,
1.37432168175011E+018,GregfromSparta," : National Day of Reflection

Rangers' oldest season ticket holder John Connelly had a brief fling with stardom as one of the or…",,None,None,2021-03-23 11:26:37,
1.37432168302526E+018,RBCCMoscow," : Listen, I want everyone to get the Covid-19 vaccine. I believe it's safe. I'm fully vaccinated.

But I DID have a reac…",Moscow,None,None,2021-03-23 11:26:37,
1.37432168292045E+018,AUsunov,Plant-Based Food Market to Reach $74.22 billion by 2027- Exclusive Report by Meticulous Research® Covering Emerging… ,,GBR,None,2021-03-23 11:26:37,
1.37432168423322E+018,CarrieH3nry, : World Health Organisation's regional director for Europe says benefits of AstraZeneca's COVID-19 vaccine outweigh any ris…,"England, United Kingdom",USA,None,2021-03-23 11:26:37,
1.37432168451834E+018,Mozziebites,CDC director warns of 'avoidable surge' of COVID-19 amid relaxing precautions , scope… https://t.co/RvORh2O66L,"Sydney, Australia",None,None,2021-03-23 11:26:37
1.37432168560475E+018,CarlosKalel5," : More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…",Earth,None,None,2021-03-23 11:26:38,
1.37432168569695E+018,kodzGBRenism, : American federal health officials say results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdat…,anime & exo | she/her,None,None,2021-03-23 11:26:38,
1.37432168725312E+018,CarrieH3nry,The only thing I can think of for this is that the censoring date is too far in the past. [speculative],"England, United Kingdom",None,None,2021-03-23 11:26:38,
1.37432168817993E+018,justlyright," : Crazy, illegal coercion surely? Also unfair dismissal if they refuse. ",United States of America,None,None,2021-03-23 11:26:38,
1.37432168927477E+018,JeffLeitch," : You’re invited to 'Supporting LGBT+ survivors of domestic abuse during the Covid-19 pandemic.'

Join us to learn how the pande…",,None,None,2021-03-23 11:26:39,
1.37432169050784E+018,cijaywins," : “Once again, the Navajo Nation is exemplifying what can be accomplished when we listen to the public health experts and work…",RXS ILO,IND,None,2021-03-23 11:26:39,
1.37432169107411E+018,johnwalsh88,Have you heard it  ? ,,None,None,2021-03-23 11:26:39,
1.37432169316293E+018,LucienHordijk,"""Nobody knows until when Covid-19 is going to wreak havoc to humanity. With this uncertainty ahead of us, our only… ","Amsterdam, Nederland",GBR,None,2021-03-23 11:26:39,
1.37432169411499E+018,mikiya82, : Are you a mother working in ANY area of higher education in the GBR (including PhD students)? Help quantify inequalities mot…,"Kano, Nigeria 🇳🇬",None,None,2021-03-23 11:26:40,
1.37432169520132E+018,G_oigo,"ORMP - 10.38 Pre-market at 13.77/13.80

PR out 3/19:

Premas Biotech and Oramed Announce Oral COVID-19 Vacci  $ORMP ",Kenya,GBR,None,2021-03-23 11:26:40,
1.37432169651406E+018,shariharan76,How Disneyland ride capacity could plummet under COVID-19 restrictions ,"Dharmapuri, India",None,None,2021-03-23 11:26:40,
1.37432169723966E+018,LlVERSPREAD," _HCP: Inaccurate claims about the #COVIDVaccine can circulate quickly — stop the spread of #FalseInformation.

Check before you s…",any prns,USA,None,2021-03-23 11:26:40,
1.37432169856934E+018,ImzeinabA," : Official figures show the GBR has recorded 5,758 new covid-19 cases and a further 141 deaths in the latest 24-hour period…",London ,GBR,None,2021-03-23 11:26:41,
1.37432169765503E+018,christ_likee," : Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t before…","Lagos, Nigeria",None,None,2021-03-23 11:26:41,
1.37432169893423E+018,thebard24,"NCDC announces 131 new COVID-19 cases
",England,None,None,2021-03-23 11:26:41,
1.37432170426944E+018,so_calledPOTUS, : They’d say kids are catching Covid on Zoom before they admit it’s the schools ,Penn's Wood,None,None,2021-03-23 11:26:42,
1.37432170593455E+018,truth4real, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,"Florida, USA",None,None,2021-03-23 11:26:43,
1.37432170628687E+018,DirkaProut," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ","London, Ontario, Canada",None,None,2021-03-23 11:26:43,
1.37432170727252E+018,Mario_Falcone," : Official figures show more than 25 million people in the GBR have received their first dose of a covid-19 vaccine

For mor…",Essex,None,None,2021-03-23 11:26:43,
1.37432171164294E+018,OdexSmooth,Toronto doctor shares images of lungs to show how COVID-19 is 'brutalizing' young people | CTV News #SmartNews  ,"Chicago, IL",None,None,2021-03-23 11:26:44,
1.37432171204146E+018,torriebee," : PHOTOS: Kebbi flags off COVID-19 vaccination​

 ",scotland,None,None,2021-03-23 11:26:44,
1.37432171280062E+018,DeehMarioh,"ANSWERED: Dr Rupa Huq MP - To ask the Secretary of State for Health and Social Care, what assessment he has made on… ",Florida,None,None,2021-03-23 11:26:44,
1.37432171380713E+018,babylonmoonlite,"795 foreign Covid-19 variant cases reported in India

#India #CoronaVariant #CovidVariant #Coronavirus #COVID19… ",asian 🇵🇭 | 20 | she/her,None,None,2021-03-23 11:26:44,
1.37432171607625E+018,seyeabimbola," : BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…",Abuja | Sydney,USA,None,2021-03-23 11:26:45,
1.37432171759047E+018,crispywiz," : COVID-19 in Malaysia : Numbers at a Glance as of 23rd March 2021, 12 pm

#COVID19
#KitaMestiMenang
#sihatmilikku …",nya~,None,None,2021-03-23 11:26:45,
1.37432171893273E+018,chickenfingie, : If the Covid-19 Vaccines interview for a job  ,"she/her, 22, ABLM",None,None,2021-03-23 11:26:46,
1.37432171993093E+018,darlenesmith02,"Covid-19 vaccines being sold on darknet 
#Coronavirus #Vaccine #COVID19 #PakistanObserver
","Culpeper, VA",None,None,2021-03-23 11:26:46,
1.37432172007778E+018,SG68RFC," : The latest news on COVID-19 vaccine progress and roadblocks, from Central African Republic to Papua New Guinea: …","Scotland, United Kingdom",None,None,2021-03-23 11:26:46,
1.37432172039235E+018,DeeStokes, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,"North Carolina, USA",None,None,2021-03-23 11:26:46,
1.37432172089562E+018,TfgnurseFlorida," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",,None,None,2021-03-23 11:26:46,
1.37432172443987E+018,Viracocha6984," : This is in Kuala Lumpur, Malaysia. A nurse is making the wait more bearable for people who have been waiting their turn for…","Halton, Ontario",None,None,2021-03-23 11:26:47,
1.37432172827327E+018,genizzIe, :  We'll observe one minute of silence at noon to remember those who have died during the COVID-19 pandemic. If you're travell…,,None,None,2021-03-23 11:26:48,
1.37432172977496E+018,KelliSue5610," : Making it law to have an experimental treatment, over two years away from trial completion, with no knowledge of long term…",,None,None,2021-03-23 11:26:48,
1.37432172982521E+018,CoronaUpdateBot," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:26:48,
1.37432173650263E+018,colgardner,It has begun,The Arsehole of Nowhere,None,None,2021-03-23 11:26:50,
1.37432174070111E+018,wintersmediapub," : having                     hating jenny 
COVID-19                  boyd
                      
                No taste","Newnan, Georgia",IND,None,2021-03-23 11:26:51,
1.37432174157358E+018,JimNeill3,"I’ve been studying AI, AGI (Artificial General Intelligence) &amp; ASI (Artificial Super Intelligence) recently

This a… ","Kingston, Ontario",GBR,None,2021-03-23 11:26:51,
1.37432174258437E+018,pinaciotoli," : BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…","Windsor, Ontario",None,None,2021-03-23 11:26:51,
1.37432174261373E+018,jjacoblamoureux, : What has 12 months of lockdowns and covid-19 restrictions meant for our #DomesticAbuse services and the women we support…,"Hartford, CT",None,None,2021-03-23 11:26:51,
1.37432174311286E+018,MarciniakLab," , here is the vaccine you were recommending to Imran khan.",University of Cambridge,None,None,2021-03-23 11:26:51,
1.37432174529384E+018,vinodkbjp," : 1)AstraZeneca vaxx: NOT SO ""SAFE"" AND ""EFFECTIVE"" AFTER ALL.

2)Gee, thanks for your ""concern,"" NIAID.

3)Silicon Valle…","Bengaluru, India",USA,None,2021-03-23 11:26:52,
1.37432174557492E+018,AnneMacRae4," So, what is the value of paper certificate in Nigeria?

Many people travel out of this country with val… ","London, England",None,None,2021-03-23 11:26:52,
1.37432174606144E+018,Catastrfy,"'It was more than just the food - it was our way of building community during the pandemic'

Hear more from Paul an… ",somewhere over the rainbow,USA,None,2021-03-23 11:26:52,
1.37432174870801E+018,DabuJay," : It's UP TO YOU to limit your movements, to stay home if possible, to properly mask up all the time you are out in public,…","Ermita, Manila",None,None,2021-03-23 11:26:53,
1.37432174972728E+018,lerozt," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Bogotá, DC, Colombia",None,None,2021-03-23 11:26:53,
1.3743217508472E+018,Blockchain_exp,"Is covid-19 vaccine available for masses in Ile-Ife already?

#CovidVaccine","New York, USA",IND,None,2021-03-23 11:26:53,
1.37432175097713E+018,jackehaley1, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:26:53,
1.3743217522439E+018,dennis_1William, : Public Health England says two more cases of the Brazilian variant of COVID-19 - and two cases of a new variant reported…,"California, USA",None,None,2021-03-23 11:26:54,
1.37432175315402E+018,bartb1067,"#GirlTrek  #4Dark30  #RainyTuesday
Black History Bootcamp | Season 4: 
Day 17- COVID-19 REMINDER: please be safe ou… ",Somewhere in Pittsburgh,None,None,2021-03-23 11:26:54,
1.37432175333861E+018,SarahBFraser,Team JUMP are taking time to reflect. We’re thinking of everyone that sadly lost their lives to COVID-19 &amp,Manchester,None,None,2021-03-23 11:26:54,
1.3743217564926E+018,samaninatasha,Common fungus emerges as threat to hospitalized COVID-19 patients ,"Udupi, India",None,None,2021-03-23 11:26:55,
1.37432175752034E+018,StaffMoorlandDC,Just to clarify ‘no to those who didn’t know. Being vaccinated is not a guarantee that you won’t be infected with c… ,Staffordshire Moorlands,None,None,2021-03-23 11:26:55,
1.37432175741128E+018,pristine_n1, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,In God's Hand,None,None,2021-03-23 11:26:55,
1.37432175779283E+018,SweetMango_26," : Official figures show the GBR has recorded 5,294 new Covid-19 cases and a further 110 deaths in the latest 24-hour period…",,None,None,2021-03-23 11:26:55,
1.37432176043957E+018,hall_martinson, : If the Covid-19 Vaccines interview for a job  ,"Tema, Ghana",GBR,None,2021-03-23 11:26:56,
1.3743217649358E+018,MarkfergusonGBR,The third wave of COVID-19 is Nothing to Joke with. Reports indicate that most hospitals are full with all ICU occu… ,,None,None,2021-03-23 11:26:57,
1.37432176729289E+018,astineus," _unheard: This is illegal. Challenge in the courts will be coming. And, if the courts give this the green light (unlikely, but pos…",AAO 🐯,None,None,2021-03-23 11:26:57,
1.37432176940276E+018,karnatakacom," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Bengaluru,None,None,2021-03-23 11:26:58,
1.37432177199897E+018,AKM_Global,". visits Youngstown vaccination clinic, laments 1 million cases in state and lots of other COVID-19 n… ",Gurgaon,None,None,2021-03-23 11:26:58,
1.3743217728631E+018,JohnRentoul, : #AstraZenecaWATCH - A U.S. health agency has issued a statement that AstraZeneca may have included outdated information i…,London,None,None,2021-03-23 11:26:58,
1.37432177310636E+018,ade_faulkner,Bougainville Speaker infected with Covid-19 ,"Brackley, Northamptonshire, GBR",None,None,2021-03-23 11:26:59,
1.37432177333695E+018,CeasorElliott," _n1: Nigerian Scientists Have Just Produced COVID-19 Vaccines 
As Nigeria continues with its rollout of the Oxford/AstraZeneca…",,None,None,2021-03-23 11:26:59,
1.37432177445265E+018,quuuueeeenb_,Darknet selling Covid-19 vaccines and vaccine passports ,admu,None,None,2021-03-23 11:26:59,
1.37432177526225E+018,dennisgjones," _Biologist: Being vaccinated doesn’t mean you can “go back to normal”.

The vaccine lowers risk of death &amp; hospitalizatif a Russian Covid-19 vaccine will help spe…,,None,None,2021-03-23 11:27:28,
1.37432189887673e+18,randline, : T-cells","Kingston, Jamaica",None,None,2021-03-23 11:26:59,
1.37432177767809E+018,Sr_Noticias," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Sarasota, FL",USA,None,2021-03-23 11:27:00,
1.37432177797162E+018,andrecolendres,"Justice Chandrachud observes that it is symbolic, as Chief Justice Karol said, that the e-Seva Kendras are being in… ",( ͡° ͜ʖ ͡°),None,None,2021-03-23 11:27:00,
1.37432177841211E+018,Agegerihanna,Oh man. What a great story.,This bread must be agege ,None,None,2021-03-23 11:27:00,
